,Not Sexually Active,Single and Sexually Active,Single and is Parent,Cohabilitating,Cohabilitating and is Parent,Married and Without Children,Married is a Parent,Divorced,Divorced and is a Parent,Prediction,ActualValue,ID,t
773,0.0023823879339116695,0.8379974944986172,4.421186651162994e-15,0.145777456869156,7.240086144354589e-19,0.013512106134174225,1.489560197376699e-06,0.0003228331908418012,6.231813097199665e-06,Single and Sexually Active,Married is a Parent,258,13
774,0.001486712396671642,0.8230308785003257,1.0623020784703287e-14,0.15597342438880774,1.5882087776730748e-18,0.019089534710480655,1.043444686114409e-06,0.00040704619538566803,1.1360363631838509e-05,Single and Sexually Active,Married is a Parent,258,14
775,0.0009244023003012632,0.8053953382967131,2.5431781593324204e-14,0.1662763251605146,3.47129100718281e-18,0.02687120926221668,7.282833434135969e-07,0.0005113624026549269,2.063429423069492e-05,Single and Sexually Active,Married is a Parent,258,15
776,0.0005722091409463474,0.784624405667704,6.061292722871744e-14,0.17646961865722566,7.553255463301239e-18,0.03765639996188788,5.060472183051044e-07,0.000639548679998874,3.731184495826436e-05,Single and Sexually Active,Married is a Parent,258,16
777,0.00035220328404114845,0.7600800783942722,1.4364766380816825e-13,0.18623200233386242,1.6342637958039494e-17,0.052472918650178745,3.4964437240201764e-07,0.0007953591029926956,6.708859013679076e-05,Single and Sexually Active,Married is a Parent,258,17
778,0.00021521873447613818,0.7309790824332869,3.379713906710378e-13,0.19511323996374205,3.5104129537472605e-17,0.07259048643958939,2.398336437193342e-07,0.0009819762123911484,0.00011975638253253417,Single and Sexually Active,Married is a Parent,258,18
779,0.00013028912405491802,0.6964532474209411,7.877759696217018e-13,0.20251658127410616,7.470259283776035e-17,0.09948683411580343,1.6298029043116956e-07,0.0012011025740235502,0.00021178250999263258,Single and Sexually Active,Married is a Parent,258,19
780,3.785601536186445e-07,0.0024095764260111444,0.8150017257992945,0.0002265689017527416,0.18236141933200103,1.2614544281195047e-07,5.563722457224437e-11,2.04740919942276e-07,3.8786831986947526e-11,Single and is Parent,Single and is Parent,259,8
781,3.522728018375148e-08,0.0008348191914150018,0.7848799070944468,0.00010178046933498731,0.2141829540631228,1.7984760062472763e-07,1.1783249266802337e-10,3.2389124061314256e-07,9.772663414267594e-11,Single and is Parent,Single and is Parent,259,9
782,3.2528522606345573e-09,0.0002870021524432404,0.7500477367961018,4.5370086742030856e-05,0.24961912434957692,2.5443610669856226e-07,2.476313831107493e-10,5.084342124037191e-07,2.443332570253752e-10,Single and is Parent,Single and is Parent,259,10
783,2.98040574465083e-10,9.790473837317558e-05,0.7112142120907106,2.0067838527027337e-05,0.288666664791712,3.5717303385256964e-07,5.163832298620349e-10,7.919470724904284e-07,6.061471328219281e-10,Single and is Parent,Single and is Parent,259,11
784,2.708413189513911e-11,3.31246077163221e-05,0.6688680066513649,8.803595127630028e-06,0.3310883418229106,4.972869462051595e-07,1.0679896675927623e-09,1.2234494336457282e-06,1.4914270009937508e-09,Single and is Parent,Single and is Parent,259,12
785,2.4397607049353954e-12,1.1109398879104386e-05,0.6235527571753761,3.828355935026896e-06,0.3764297393530733,6.863225042303097e-07,2.1895494422089396e-09,1.8735646112987026e-06,3.6376317463627397e-09,Single and is Parent,Single and is Parent,259,13
786,2.1775114163234895e-13,3.6915714021660127e-06,0.575952782534686,1.6494739168151045e-06,0.42403808198240395,9.384914405185379e-07,4.447575795281549e-09,2.842707801028765e-06,8.790556257492075e-09,Single and is Parent,Single and is Parent,259,14
787,1.9248540495028688e-14,1.2149436673475117e-06,0.5268957720783698,7.038866884415705e-07,0.47309673618298853,1.2710321871712054e-06,8.947796856985074e-09,4.271888650572913e-06,2.103963202886888e-08,Single and is Parent,Single and is Parent,259,15
788,1.6849039905272205e-15,3.959505949037484e-07,0.47731220113702355,2.974404580104072e-07,0.522678976246799,1.7046011244073684e-06,1.7825793151280584e-08,6.356932735732985e-06,4.986546941399522e-08,Cohabilitating and is Parent,Single and is Parent,259,16
789,1.4604591789457427e-16,1.277799658825901e-07,0.428171018745096,1.244612734184458e-07,0.5718169458286937,2.2637366515622424e-06,3.5165639500113543e-08,9.367252305604825e-06,1.1703037409016805e-07,Cohabilitating and is Parent,Single and is Parent,259,17
790,6.814581175125971e-16,2.3145324584239737e-06,0.24999715862506727,9.984898431810592e-07,0.34179738938609605,8.708149509208332e-10,0.40820123614122084,6.540232958948988e-09,8.954142657553431e-07,Married is a Parent,Single and is Parent,259,18
791,2.646759529298387e-19,4.828736361719922e-07,0.12656765111645465,4.22614862520107e-11,0.19370739141405086,8.094117355087926e-11,0.6766054686728054,3.867743872398197e-09,0.0031190019321065935,Married is a Parent,Single and is Parent,259,19
792,0.010643579394183611,0.6432069499272821,0.12984826260392748,0.20392685965114005,0.011743578787834249,0.0001692233722335051,3.76515590105695e-13,0.000461546262995405,2.690655939980657e-14,Single and Sexually Active,Single and is Parent,264,8
793,0.0050637805515306375,0.4977595314847732,0.2226117295653014,0.25134364943802306,0.022108140393363295,0.00027832066029337437,1.4740422354476077e-12,0.0008348479050729311,1.6803199607535506e-13,Single and Sexually Active,Single and is Parent,264,9
794,0.006828137236171132,0.5808442686174234,0.12492170622134452,0.2656033823430351,0.004304533178820027,2.230729979316454e-06,2.758207620256039e-10,0.017495741397155935,2.49843998408163e-13,Single and Sexually Active,Single and is Parent,264,10
795,0.0008087631515507679,0.21034366315633865,0.4616831030006313,0.2694182567516898,0.05528761357541991,0.0005312363478380754,1.594174985451333e-11,0.0019273639959656512,4.6241483642749496e-12,Single and is Parent,Single and is Parent,264,11
796,1.4277937671496983e-06,0.008638716177393127,0.8614939101482925,0.021313094384243624,0.10775440236854442,0.0007641405542799022,5.492064124054291e-08,3.4253649525769804e-05,3.3124190770645935e-12,Single and is Parent,Single and is Parent,264,12
797,3.96299228147261e-07,0.0039002157751541434,0.8616575246124127,0.01532535578800255,0.11834702438375053,0.0007332109161303625,1.2543915958545886e-07,3.61467740933417e-05,1.206839924043091e-11,Single and is Parent,Single and is Parent,264,13
798,1.3601834899166145e-07,0.0016969115868667563,0.8741372834037954,0.007741515174583145,0.11603641914976662,0.0003622561263093619,3.304115089865572e-07,2.5148109226462965e-05,1.959421972527241e-11,Single and is Parent,Single and is Parent,264,14
799,3.0104015452513685e-08,0.0007838865354308924,0.8499342756415604,0.00781311817452215,0.14076273478433873,0.0006656194143771639,6.45229062519416e-07,3.9689958733850365e-05,1.5795892319108427e-10,Single and is Parent,Single and is Parent,264,15
800,8.261915091590555e-09,0.0003499380666996021,0.8405554553396043,0.005555037628415634,0.15286517950332965,0.000631509965407155,1.457169295550205e-06,4.141349628733819e-05,5.690456536525663e-10,Single and is Parent,Single and is Parent,264,16
801,2.262830814076101e-09,0.000155899322948705,0.8295879903550558,0.003941528531496242,0.16567024059938662,0.0005979288290282957,3.2841361997794005e-06,4.312391724471863e-05,2.045809138468917e-09,Single and is Parent,Cohabilitating and is Parent,264,17
802,6.186486682440224e-10,6.932947501443328e-05,0.8172956416605462,0.0027916629687096736,0.17922602665936155,0.0005651183636135096,7.38844338443979e-06,4.4824468901149554e-05,7.341820452493413e-09,Single and is Parent,Single and is Parent,264,18
803,1.6885202384961502e-10,3.077951582326601e-05,0.8038334961232965,0.001973928813900559,0.1935654495419003,0.0005332115355988563,1.659414686693483e-05,4.651385031901194e-05,2.630344270157157e-08,Single and is Parent,Single and is Parent,264,19
804,8.70700546334316e-08,2.6236128723995165e-06,0.001088416647042392,2.4325482359428173e-06,0.0010141469518604098,0.002092164835655688,0.6636329885421185,3.6043768495283516e-06,0.3321635354153104,Married is a Parent,Married is a Parent,267,8
805,1.6337234779325535e-08,4.769057132086717e-07,0.0004056553280759982,8.031677374186517e-07,0.00041486634967700074,0.0012955776371046687,0.624200364598076,2.8696879147082235e-06,0.37367936998846624,Married is a Parent,Married is a Parent,267,9
806,3.0392077614000254e-09,8.594832224282268e-08,0.0001498964334727471,2.6291971634831784e-07,0.00016826261597673354,0.0007954320646927947,0.5820927308254725,2.265224509456824e-06,0.4167910609286293,Married is a Parent,Divorced and is a Parent,267,10
807,2.2070901706301542e-10,5.371145720134461e-09,4.597424778801502e-05,3.2314915835469437e-08,2.5886954533422545e-05,0.000317639146218688,0.5083144249091996,8.193011393626212e-07,0.4912952175343505,Married is a Parent,Divorced and is a Parent,267,11
808,4.016575463566456e-11,9.469473394525635e-10,1.6618918660972996e-05,1.0348417559737482e-08,1.027103956979666e-05,0.00019077773385370366,0.46371869716168146,6.326655064973983e-07,0.536062991145197,Divorced and is a Parent,Divorced and is a Parent,267,12
809,7.2510481044516e-12,1.6561273236593388e-10,5.959363729060001e-06,3.2874099129699346e-09,4.0425634480996945e-06,0.0001136659412313847,0.41964860221704253,4.846338627124906e-07,0.5802272418204125,Divorced and is a Parent,Divorced and is a Parent,267,13
810,1.2987983329359283e-12,2.8738076566257623e-11,2.1202794555851523e-06,1.0361672402899705e-09,1.578684584630442e-06,6.719378418829227e-05,0.3768018579550508,3.6834046862056024e-07,0.6231268798900479,Divorced and is a Parent,Divorced and is a Parent,267,14
811,5.991921500885123e-13,1.4459668059212958e-11,9.138152549582951e-07,8.745893498631004e-10,1.634110037879818e-06,6.140417156423192e-05,0.36326996635117464,6.143144016184957e-07,0.6366654663479184,Divorced and is a Parent,Divorced and is a Parent,267,15
812,8.487924320875534e-14,2.504604820067101e-12,4.406598911798117e-07,2.115935606051677e-10,7.374386197101237e-07,3.831874043966961e-05,0.2715318417332719,3.7408640240643257e-07,0.728428287127192,Divorced and is a Parent,Divorced and is a Parent,267,16
813,1.481650145596404e-14,4.235516912625358e-13,1.5279177209570948e-07,6.499525872372343e-11,2.806516722990991e-07,2.2075635054443312e-05,0.23760263527514416,2.7708360895401956e-07,0.7623745784973144,Divorced and is a Parent,Divorced and is a Parent,267,17
814,2.571376665147181e-15,7.121139434617343e-14,5.267108613038179e-08,1.984891482274225e-11,1.0619039882130206e-07,1.2644191003638407e-05,0.20670815088854028,2.0404483684429506e-07,0.7932788419942116,Divorced and is a Parent,Divorced and is a Parent,267,18
815,2.157212972334701e-16,4.0730917455710996e-15,1.0889445974659237e-08,2.9037315415263908e-12,1.2916195343336732e-08,4.369879465667406e-06,0.19810522431399993,8.415394044866382e-08,0.8018902978440445,Divorced and is a Parent,Divorced and is a Parent,267,19
816,3.870954386404323e-06,0.0006228578202921477,0.08586703367764448,0.00024956323344103,0.19233829386772908,4.659258326468988e-06,0.7071947238456836,4.740052694010094e-05,0.013671596815556542,Married is a Parent,Married is a Parent,271,8
817,6.031813405470315e-07,0.0001390409677639062,0.03723494463745362,0.00010013997699156454,0.12021538075156937,3.2813406655913966e-06,0.8242061337914931,6.363427963024209e-05,0.018036841073092082,Married is a Parent,Married is a Parent,271,9
818,9.959655285297716e-08,1.7765814746341807e-07,0.009618433861523959,0.0015978281194711699,0.053899502251998486,1.3878088278383943e-05,0.875630911731625,8.490577028638077e-05,0.05915426292211636,Married is a Parent,Married is a Parent,271,10
819,1.3647273773398584e-08,3.487472098904089e-08,0.0036677554199356917,0.00056380470466019,0.029624483270976908,8.59480303935182e-06,0.8974074433515528,0.00010023442908128689,0.06862763549875898,Married is a Parent,Married is a Parent,271,11
820,1.6552459764148108e-09,1.1218362586390536e-06,0.0022021585245956066,4.692596876553202e-06,0.0212896232923581,8.313425758750698e-07,0.9463492517582428,0.00011167092898823552,0.030040648064858257,Married is a Parent,Married is a Parent,271,12
821,2.229295110776325e-10,2.1645045910522307e-07,0.0008253687268357229,1.6274786834853524e-06,0.011501048429809941,5.060456918105895e-07,0.9532865197676176,0.00012957561231767927,0.03425513726565503,Married is a Parent,Married is a Parent,271,13
822,2.9844934054525376e-11,4.151314031425207e-08,0.00030750025300015023,5.61067881469689e-07,0.006175966404918103,3.061945655116875e-07,0.9545386058126272,0.0001494529348945756,0.0388275657891279,Married is a Parent,Married is a Parent,271,14
823,3.981959157221477e-12,7.934796278087713e-09,0.00011417369672441852,1.927696348453883e-07,0.0033051831887399514,1.8464108450826324e-07,0.9525475437807592,0.00017179429739700266,0.04386091968688184,Married is a Parent,Married is a Parent,271,15
824,5.301574425178651e-13,1.5134492354717853e-09,4.2302743322462226e-05,6.609121336661895e-08,0.0017650947740823109,1.1110691526565244e-07,0.948553233669535,0.00019705838675767565,0.049442131714194544,Married is a Parent,Married is a Parent,271,16
825,7.047981030368328e-14,2.8823833355979465e-10,1.5650304940472447e-05,2.2625627259204133e-08,0.0009412225547157175,6.675835713642353e-08,0.9431669171699062,0.00022570069952145387,0.05565041959862304,Married is a Parent,Married is a Parent,271,17
826,8.683568600931415e-15,4.8630340668705564e-11,3.749333908517447e-06,4.567528090684271e-09,0.00024967365003803426,1.632769134560445e-08,0.9527677983428596,1.2782227415628667e-05,0.046965975501919825,Married is a Parent,Married is a Parent,271,18
827,1.2412039450569412e-15,1.0417852183480738e-11,2.134469928485065e-06,2.6422452575090565e-09,0.0002666856280504769,2.4015599599268246e-08,0.9291823501131881,0.0002950309393672136,0.07025377218120174,Married is a Parent,Married is a Parent,271,19
828,0.0007776620442896349,0.007024158064417225,0.12678371714933742,0.0018377938253934692,0.1365583738702287,1.5570560128395488e-06,0.678883303490792,5.90647790639205e-06,0.04812752802162228,Married is a Parent,Single and is Parent,275,8
829,0.0001128592389994295,0.0013765726330932555,0.05283864053732525,0.0005256538622659286,0.06949607464641956,8.71766014290329e-07,0.8050654716131501,4.3926597017936755e-06,0.07057946304303028,Married is a Parent,Single and is Parent,275,9
830,1.4675927087969325e-05,0.00024172757752453867,0.019731586379299074,0.00013471785041430963,0.031690159601645715,4.373386351423444e-07,0.8554398675278576,2.9271754158672787e-06,0.09274390062211964,Married is a Parent,Cohabilitating and is Parent,275,10
831,1.8128206726781027e-06,4.032126417774045e-05,0.006999277986184621,3.279678712554107e-05,0.013726804537015788,2.08409076001704e-07,0.8634330020376373,1.8528950020886887e-06,0.11576392326310814,Married is a Parent,Cohabilitating and is Parent,275,11
832,2.1858288267650937e-07,6.565292572438482e-06,0.002423575125098036,7.79380367714314e-06,0.005803987617198284,9.694544655469525e-08,0.8507066080422565,1.1448929344209409e-06,0.14105000969793402,Married is a Parent,Cohabilitating and is Parent,275,12
833,2.6009327116525965e-08,1.054934979026761e-06,0.0008281545529126033,1.8277604951833725e-06,0.002421782676952322,4.450305923383725e-08,0.8271468723959089,6.981208423401841e-07,0.1695995390455232,Married is a Parent,Cohabilitating and is Parent,275,13
834,3.065858954296432e-09,1.6792191857583937e-07,0.0002803343963996541,4.2461877937121994e-07,0.0010010457963385705,2.0237758259099244e-08,0.7967013339343095,4.217027368707739e-07,0.2020162483259001,Married is a Parent,Married is a Parent,275,14
835,3.5833818244505587e-10,2.6503726637140865e-08,9.409341764786075e-05,9.781308795632483e-08,0.000410289672324399,9.125418749283007e-09,0.7608977812840795,2.5258066145699325e-07,0.23859744924471532,Married is a Parent,Married is a Parent,275,15
836,4.1521154419502945e-11,4.147075263760162e-09,3.130959978222979e-05,2.2337273400340105e-08,0.0001667103801959746,4.079234002744228e-09,0.7204311938002441,1.499785638797935e-07,0.27937060563611005,Married is a Parent,Married is a Parent,275,16
837,4.766754141646665e-12,6.429154916694038e-10,1.0322212342332779e-05,5.054059489071856e-09,6.711377974340948e-05,1.8066808245029071e-09,0.675827251323564,8.823386118756799e-08,0.32409521694206656,Married is a Parent,Married is a Parent,275,17
838,5.418221969176924e-13,9.8683960653549e-11,3.3693704986818977e-06,1.1322211065707125e-09,2.6751088745614154e-05,7.922549451330423e-10,0.6277107959614409,5.139514388598321e-08,0.3722590301604692,Married is a Parent,Married is a Parent,275,18
839,6.094053237248104e-14,1.4988378887617497e-11,1.0882787767473324e-06,2.509790981830209e-10,1.0550830270000777e-05,3.43766769478451e-10,0.5768978323535221,2.962267668208629e-08,0.4230904983049592,Married is a Parent,Married is a Parent,275,19
840,2.4131302056828012e-05,0.0034640584090584268,0.19640770700035537,0.0002112962250002691,0.20400461290841312,5.803595030184807e-07,0.5951995007093633,6.305242269689416e-05,0.0006250606635526639,Married is a Parent,Married is a Parent,279,8
841,4.140601632388588e-06,0.0008515142405326532,0.09378548453086319,9.336228455988017e-05,0.14040646765479226,4.500745746506103e-07,0.7638573070234532,9.321001752013967e-05,0.000908063572071517,Married is a Parent,Married is a Parent,279,9
842,6.324102881485134e-07,0.00018631653929897783,0.03986258991585642,3.672011112549196e-05,0.08601754109643996,3.106881174834657e-07,0.8725989798939852,0.00012265243798348138,0.001174256906904975,Married is a Parent,Married is a Parent,279,10
843,9.04238878013138e-08,3.816450853493422e-05,0.015861496838969397,1.3520267215746201e-05,0.049332793174377707,2.0077682365374836e-07,0.933181104072546,0.00015109098500234297,0.0014215389526424946,Married is a Parent,Married is a Parent,279,11
844,1.2497969854358587e-08,7.556835826196373e-06,0.0061009135907490195,4.8121439606833085e-06,0.027349943607151386,1.2542224286765153e-07,0.964693204609297,0.00017991731764329367,0.0016635139751596743,Married is a Parent,Married is a Parent,279,12
845,1.698631461472285e-09,1.4713760887298556e-06,0.0023075385905576614,1.6842065080864774e-06,0.01491010008575784,7.704402085074806e-08,0.9806542080110644,0.00021067392018985293,0.001914245067181138,Married is a Parent,Married is a Parent,279,13
846,2.2895799082863058e-10,2.8412166546603746e-07,0.0008655656684367419,5.845868232039349e-07,0.008061235950660483,4.693537242004511e-08,0.9886430643166628,0.0002446501781849801,0.002184568013235909,Married is a Parent,Married is a Parent,279,14
847,3.0733400424122227e-11,5.463653849681969e-08,0.00032333240995997256,2.020695480250745e-07,0.004340311251864589,2.847473976459129e-08,0.9925703984454062,0.0002829296507715978,0.0024827430304379563,Married is a Parent,Married is a Parent,279,15
848,4.116666878590596e-12,1.048436914395169e-08,0.00012052544899160624,6.970003881773939e-08,0.0023319563565255374,1.723850348274735e-08,0.9944052669295012,0.00032650639544081714,0.0028156474425127948,Married is a Parent,Married is a Parent,279,16
849,5.508057118350013e-13,2.009643531758188e-09,4.487721276608547e-05,2.4015009845613674e-08,0.0012515193271932033,1.0424541374316927e-08,0.9951375452972564,0.0003763765183404989,0.003189645194698347,Married is a Parent,Married is a Parent,279,17
850,7.365259764319845e-14,3.8497513406359224e-10,1.669974797880248e-05,8.269313204825092e-09,0.0006712613263574896,6.300155620031016e-09,0.9952672906595339,0.0004336009967658889,0.00361113231484631,Married is a Parent,Divorced and is a Parent,279,18
851,9.845215470292706e-15,7.37214471505276e-11,6.21214353746976e-06,2.8464505104068072e-09,0.00035990942215048346,3.806213282251933e-09,0.9950476405339427,0.000499350566504023,0.0040868806074702045,Married is a Parent,Divorced and is a Parent,279,19
852,0.27327979891843623,5.639373287637796e-08,6.401626146122724e-06,1.9738712965280526e-05,1.353077889433786e-05,0.0014458563447721485,0.6593227058561657,5.21419983038893e-05,0.06585976937058338,Married is a Parent,Married is a Parent,280,8
853,0.08902952320859271,2.475623494289466e-08,4.8199391528733375e-06,1.454873667480441e-05,1.0831698528786114e-05,0.0015320993889840703,0.818558366273004,6.83065627402868e-05,0.09078147943608747,Married is a Parent,Married is a Parent,280,9
854,0.024744941484474217,9.271803392158429e-09,3.096126304383082e-06,9.14866237711916e-06,7.397691160059935e-06,0.0013850791735200926,0.8670160488854426,7.63419163990233e-05,0.10675793678851919,Married is a Parent,Married is a Parent,280,10
855,0.006536948248385339,3.3005024855843495e-09,1.8903055721682186e-06,5.4679703367667935e-06,4.802109520179111e-06,0.0011901412031588923,0.8728524865189252,8.109609007013983e-05,0.11932716425352899,Married is a Parent,Married is a Parent,280,11
856,0.003969585902327746,1.0122310995324797e-09,8.701689849998947e-07,1.4838491479311977e-06,1.1308209476089865e-06,0.0005875889871190326,0.8573650691962723,0.0001031326134182059,0.13797113744955108,Married is a Parent,Married is a Parent,280,12
857,0.0010290876361344979,3.536014741302823e-10,5.213573320455177e-07,8.703157463654247e-07,7.203577773894414e-07,0.0004954685348628633,0.8470285377293605,0.00010751063361896352,0.15133728308156577,Married is a Parent,Married is a Parent,280,13
858,0.00026582345827604395,1.2307851420342748e-10,3.112441222430631e-07,5.086250178101977e-07,4.5723181460747026e-07,0.0004162864729572061,0.8338042168993202,0.00011167105192340581,0.16540072489349003,Married is a Parent,Married is a Parent,280,14
859,3.6007693805832545e-05,4.9824389666599946e-11,2.5733170381227434e-07,4.107391969132816e-07,5.466172986944654e-07,0.0016086039168978095,0.9100318602833358,0.00016879525842916553,0.08815351810950751,Married is a Parent,Married is a Parent,280,15
860,9.360051553102609e-06,1.7452279351763644e-11,1.5459696337329035e-07,2.4156222273154955e-07,3.491512121606734e-07,0.0013600890115476908,0.9014977194239654,0.00017643771274180797,0.09695564847234153,Married is a Parent,Married is a Parent,280,16
861,2.430633479749443e-06,6.106897426364379e-12,9.278268235070263e-08,1.4192215126806415e-07,2.2279325454763578e-07,0.0011487984552010424,0.8921358026210583,0.00018423871523665577,0.10652827207082924,Married is a Parent,Married is a Parent,280,17
862,6.305094458469396e-07,2.134617088396923e-12,5.56241996612066e-08,8.329179870470869e-08,1.4201081112200325e-07,0.0009692844392392986,0.8819179691023923,0.00019217693409420402,0.11691965808588425,Married is a Parent,Married is a Parent,280,18
863,1.6336538120591227e-07,7.452734495452427e-13,3.330864288514768e-08,4.8825939398392795e-08,9.041429284588483e-08,0.0008168737683253542,0.8708066280871991,0.00020022483123087744,0.1281759373982429,Married is a Parent,Married is a Parent,280,19
864,6.414026950845199e-07,0.8059179201203138,5.444560766606421e-16,0.15465582406335207,1.2200139206571725e-13,0.03927774635803633,6.486635422770314e-17,0.00014786805548000547,3.992657677241291e-22,Single and Sexually Active,Single and is Parent,284,8
865,0.0009464771188524287,0.5234635710450816,0.0009706848561518424,0.25606181526584626,2.2083302949316458e-10,0.21462911164761314,2.268876723585462e-08,0.003928317156834693,1.985596339070195e-14,Single and Sexually Active,Single and is Parent,284,9
866,0.00019523042932670503,5.8815961400460664e-06,0.0006699916651626874,0.7148308751167951,2.223812623221533e-10,0.28364825412019645,8.776072008224039e-08,0.0006496790892314432,4.618790873506191e-14,Cohabilitating,Cohabilitating and is Parent,284,10
867,0.00017616425365482046,4.578108033783517e-06,0.0010066685682961405,0.6551962323872247,4.870956547381296e-10,0.3424872457633846,4.022901280113762e-07,0.001128708141917122,2.652128899802941e-13,Cohabilitating,Cohabilitating and is Parent,284,11
868,0.00015619449397637336,3.5015031938593512e-06,0.0014862137351851622,0.5900884767538239,1.0483540395088371e-09,0.4063369763246713,1.811991791974269e-06,0.001926824147506992,1.496368682809966e-12,Cohabilitating,Cohabilitating and is Parent,284,12
869,0.00013588311658950205,2.6276944466704882e-06,0.0021529199348133705,0.5214524625186268,2.2138772479543627e-09,0.47302068494359567,8.008015835536453e-06,0.0032274115539313248,8.283892210016366e-12,Cohabilitating,Cohabilitating and is Parent,284,13
870,0.00011588058737116887,1.933038970372149e-06,0.0030571721701731776,0.4517079368815265,4.582943583327594e-09,0.539783158961785,3.4692774272686736e-05,0.005299220958002755,4.495475943667593e-11,Married and Without Children,Cohabilitating and is Parent,284,14
871,9.683230544079093e-05,1.39338378175659e-06,0.004253792598635057,0.3834114830715945,9.29608059799194e-09,0.6035634383810428,0.00014727110075950014,0.008525779623619284,2.390459070826937e-10,Married and Without Children,Cohabilitating and is Parent,284,15
872,7.927697915538473e-05,9.840521851270214e-07,0.005798957984084406,0.3188524416577042,1.8474491218295238e-08,0.6612166095735084,0.0006125101255038069,0.01343919990798096,1.2453865852332279e-09,Married and Without Children,Cohabilitating and is Parent,284,16
873,6.355425063136022e-05,6.805126411043921e-07,0.00774095069236435,0.25964805067829577,3.5951397882810335e-08,0.7093086776146821,0.0024944781275343985,0.020743565819176732,6.35327629767678e-09,Married and Without Children,Cohabilitating and is Parent,284,17
874,4.9712076752133255e-05,4.59170584909868e-07,0.010082272587471375,0.20630045258031068,6.826197839179909e-08,0.7424147410172081,0.009912105659716107,0.03124015702239359,3.1623584631233224e-08,Married and Without Children,Single and is Parent,284,18
875,3.736811626476229e-05,2.977377592212585e-07,0.012619570198043861,0.15752057555183877,1.2455579998650725e-07,0.7467580188214841,0.037850719587825696,0.045213174163199144,1.512677845116978e-07,Married and Without Children,Single and is Parent,284,19
876,3.1693050054381516e-06,3.749812799200978e-05,0.013731285099791615,0.0006209309764292931,0.06117547439486829,0.0006953860223094474,0.9213909752300853,0.0011561177949833677,0.0011891630485353537,Married is a Parent,Married is a Parent,289,8
877,4.401887891091967e-07,7.461197639437006e-06,0.005307384274968239,0.00022208299525039527,0.03408134452243628,0.0004365214451580414,0.9571629537255486,0.0013834234883334374,0.001398388161876564,Married is a Parent,Married is a Parent,289,9
878,5.999740994080555e-08,1.4568877280225357e-06,0.0020131144499311885,7.794816039940688e-05,0.01863265218464364,0.00026890804520715106,0.975767597195133,0.0016245264547278537,0.0016137366248196788,Married is a Parent,Married is a Parent,289,10
879,7.446721455968203e-09,2.476171681557117e-07,0.0004858462729733458,1.5852054718584654e-05,0.004979137911970201,6.625551451887832e-05,0.9929879938629503,9.268287921487173e-05,0.00137197643976426,Married is a Parent,Married is a Parent,289,11
880,1.0880226269603692e-09,5.422250054364252e-08,0.00028272401956874163,9.373577468869274e-06,0.005436369497488094,9.961359027634783e-05,0.9898873833485132,0.0021866961933902913,0.0020977844627712424,Married is a Parent,Married is a Parent,289,12
881,1.3359797023750068e-10,9.117243103725315e-09,6.750290168543265e-05,1.8858814618612894e-06,0.0014372018623915424,2.4280976817047674e-05,0.9965812687131002,0.0001234214099659291,0.0017644290037368811,Married is a Parent,Married is a Parent,289,13
882,1.7870478918042603e-11,1.7471246155830009e-09,2.5127725628340514e-05,6.496026113517937e-07,0.0007711139067101327,1.467936172207236e-05,0.9970479335207416,0.00014223450089033472,0.001998259616701201,Married is a Parent,Divorced and is a Parent,289,14
883,2.60781874995217e-12,3.8211234263430283e-10,1.4604456743277347e-05,3.836506748928885e-07,0.000840894944084668,2.204307248888888e-05,0.9927187470038938,0.0033516779287240564,0.003051648558670043,Married is a Parent,Divorced and is a Parent,289,15
884,3.4849108350646317e-13,7.315252972256143e-11,5.4311785668157894e-06,1.320222934065022e-07,0.0004507341264697255,1.331346443439939e-05,0.9922188572711703,0.0038588212793832692,0.0034527105841810463,Married is a Parent,Divorced and is a Parent,289,16
885,4.65550651121261e-14,1.4000019253368667e-11,2.019127563108375e-06,4.54171187787642e-08,0.00024152391588791737,8.038426341474823e-06,0.9914018621896831,0.004441278940973307,0.0039052319683858137,Married is a Parent,Divorced and is a Parent,289,17
886,6.217759964124073e-15,2.6786727687285928e-12,7.50455904682547e-07,1.56200936129696e-08,0.00012938728137978608,4.852245173651504e-06,0.990338653415416,0.005110379853613031,0.004415961125734348,Married is a Parent,Divorced and is a Parent,289,18
887,8.302410085834664e-16,5.124056472433188e-13,2.7886230687719214e-07,5.370947412583427e-09,6.929888535439048e-05,2.9283140547979363e-06,0.9890561435834749,0.005878973861021138,0.004992371122327255,Married is a Parent,Divorced and is a Parent,289,19
888,2.922551487365963e-05,0.0032150719749170164,0.6146948550301317,0.002288510512264095,0.3358710515750162,0.0003259661073910841,0.043532580924824774,3.5747837929601455e-07,4.238088220225684e-05,Single and is Parent,Married is a Parent,290,8
889,7.464653846847635e-06,0.0013357337097270505,0.5657594396514454,0.0015142818843414708,0.33945690868022804,0.0002878179509270116,0.09149591612603684,3.4713806072979054e-07,0.00014209020538662515,Single and is Parent,Married is a Parent,290,9
890,1.8013972102135758e-06,0.0005243259870687776,0.4919900841333234,0.0009467010355606126,0.32415224970783746,0.00024011296903033696,0.18169430462539474,3.1849820997773433e-07,0.0004501016463644984,Single and is Parent,Married is a Parent,290,10
891,3.949793818089121e-07,0.00018700275606513118,0.3887281738956936,0.0005377545639081528,0.2812409495815766,0.00018200297468032477,0.32782800116833316,2.6550755666777386e-07,0.0012954545728044962,Single and is Parent,Divorced and is a Parent,290,11
